file_name,label,file_name_tiff,triton_path
5600105646-A_BANDS-S2-L1C.png,full,5600105646-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5600105646-A_BANDS-S2-L1C.tiff
5600275192-A_BANDS-S2-L1C.png,full,5600275192-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5600275192-A_BANDS-S2-L1C.tiff
5600275495-A_BANDS-S2-L1C.png,full,5600275495-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5600275495-A_BANDS-S2-L1C.tiff
5600283377-A_BANDS-S2-L1C.png,full,5600283377-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5600283377-A_BANDS-S2-L1C.tiff
5600549018-A_BANDS-S2-L1C.png,full,5600549018-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5600549018-A_BANDS-S2-L1C.tiff
5600682996-B_BANDS-S2-L1C.png,full,5600682996-B_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5600682996-B_BANDS-S2-L1C.tiff
5630026510-A_BANDS-S2-L1C.png,full,5630026510-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5630026510-A_BANDS-S2-L1C.tiff
5630027217-A_BANDS-S2-L1C.png,full,5630027217-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5630027217-A_BANDS-S2-L1C.tiff
5630060862-A_BANDS-S2-L1C.png,full,5630060862-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5630060862-A_BANDS-S2-L1C.tiff
5630077737-A_BANDS-S2-L1C.png,full,5630077737-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5630077737-A_BANDS-S2-L1C.tiff
5630078646-A_BANDS-S2-L1C.png,full,5630078646-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5630078646-A_BANDS-S2-L1C.tiff
5630081979-A_BANDS-S2-L1C.png,full,5630081979-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5630081979-A_BANDS-S2-L1C.tiff
5630098551-A_BANDS-S2-L1C.png,full,5630098551-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5630098551-A_BANDS-S2-L1C.tiff
5630100167-A_BANDS-S2-L1C.png,full,5630100167-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5630100167-A_BANDS-S2-L1C.tiff
5630108554-A_BANDS-S2-L1C.png,full,5630108554-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset8/5630108554-A_BANDS-S2-L1C.tiff
5630108655-A_BANDS-S2-L1C.png,full,5630108655-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5630108655-A_BANDS-S2-L1C.tiff
5630123813-A_BANDS-S2-L1C.png,full,5630123813-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5630123813-A_BANDS-S2-L1C.tiff
5630131691-A_BANDS-S2-L1C.png,full,5630131691-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5630131691-A_BANDS-S2-L1C.tiff
5630131792-A_BANDS-S2-L1C.png,full,5630131792-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5630131792-A_BANDS-S2-L1C.tiff
5630131893-A_BANDS-S2-L1C.png,full,5630131893-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5630131893-A_BANDS-S2-L1C.tiff
5630131994-A_BANDS-S2-L1C.png,full,5630131994-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5630131994-A_BANDS-S2-L1C.tiff
5630156751-A_BANDS-S2-L1C.png,full,5630156751-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5630156751-A_BANDS-S2-L1C.tiff
5630163421-A_BANDS-S2-L1C.png,full,5630163421-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5630163421-A_BANDS-S2-L1C.tiff
5630170491-A_BANDS-S2-L1C.png,full,5630170491-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5630170491-A_BANDS-S2-L1C.tiff
5630170794-A_BANDS-S2-L1C.png,full,5630170794-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5630170794-A_BANDS-S2-L1C.tiff
5630191208-A_BANDS-S2-L1C.png,full,5630191208-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5630191208-A_BANDS-S2-L1C.tiff
5630201110-A_BANDS-S2-L1C.png,full,5630201110-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5630201110-A_BANDS-S2-L1C.tiff
5630218284-A_BANDS-S2-L1C.png,full,5630218284-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5630218284-A_BANDS-S2-L1C.tiff
5630218789-A_BANDS-S2-L1C.png,full,5630218789-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5630218789-A_BANDS-S2-L1C.tiff
5630224651-A_BANDS-S2-L1C.png,full,5630224651-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5630224651-A_BANDS-S2-L1C.tiff
5630225762-A_BANDS-S2-L1C.png,full,5630225762-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset8/5630225762-A_BANDS-S2-L1C.tiff
5630239405-A_BANDS-S2-L1C.png,full,5630239405-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5630239405-A_BANDS-S2-L1C.tiff
5630265875-A_BANDS-S2-L1C.png,full,5630265875-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5630265875-A_BANDS-S2-L1C.tiff
5630266784-A_BANDS-S2-L1C.png,full,5630266784-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5630266784-A_BANDS-S2-L1C.tiff
5630267087-A_BANDS-S2-L1C.png,full,5630267087-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5630267087-A_BANDS-S2-L1C.tiff
5630269111-A_BANDS-S2-L1C.png,full,5630269111-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5630269111-A_BANDS-S2-L1C.tiff
5630275171-A_BANDS-S2-L1C.png,full,5630275171-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset8/5630275171-A_BANDS-S2-L1C.tiff
5630285174-A_BANDS-S2-L1C.png,full,5630285174-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5630285174-A_BANDS-S2-L1C.tiff
5630304473-A_BANDS-S2-L1C.png,full,5630304473-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5630304473-A_BANDS-S2-L1C.tiff
5630305180-A_BANDS-S2-L1C.png,full,5630305180-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5630305180-A_BANDS-S2-L1C.tiff
5630313668-A_BANDS-S2-L1C.png,full,5630313668-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5630313668-A_BANDS-S2-L1C.tiff
5630313769-A_BANDS-S2-L1C.png,full,5630313769-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5630313769-A_BANDS-S2-L1C.tiff
5630319328-B_BANDS-S2-L1C.png,full,5630319328-B_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5630319328-B_BANDS-S2-L1C.tiff
5630319530-A_BANDS-S2-L1C.png,full,5630319530-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5630319530-A_BANDS-S2-L1C.tiff
5630323368-A_BANDS-S2-L1C.png,full,5630323368-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5630323368-A_BANDS-S2-L1C.tiff
5630331149-A_BANDS-S2-L1C.png,full,5630331149-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5630331149-A_BANDS-S2-L1C.tiff
5630346711-A_BANDS-S2-L1C.png,full,5630346711-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5630346711-A_BANDS-S2-L1C.tiff
5630347519-A_BANDS-S2-L1C.png,full,5630347519-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5630347519-A_BANDS-S2-L1C.tiff
5630348024-A_BANDS-S2-L1C.png,full,5630348024-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5630348024-A_BANDS-S2-L1C.tiff
5630351963-A_BANDS-S2-L1C.png,full,5630351963-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5630351963-A_BANDS-S2-L1C.tiff
5630352872-A_BANDS-S2-L1C.png,full,5630352872-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5630352872-A_BANDS-S2-L1C.tiff
5630372373-A_BANDS-S2-L1C.png,full,5630372373-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5630372373-A_BANDS-S2-L1C.tiff
5630381164-A_BANDS-S2-L1C.png,full,5630381164-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5630381164-A_BANDS-S2-L1C.tiff
5630383285-A_BANDS-S2-L1C.png,full,5630383285-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5630383285-A_BANDS-S2-L1C.tiff
5630383386-A_BANDS-S2-L1C.png,full,5630383386-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5630383386-A_BANDS-S2-L1C.tiff
5630389955-A_BANDS-S2-L1C.png,full,5630389955-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5630389955-A_BANDS-S2-L1C.tiff
5630390460-A_BANDS-S2-L1C.png,full,5630390460-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5630390460-A_BANDS-S2-L1C.tiff
5630402281-A_BANDS-S2-L1C.png,full,5630402281-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset8/5630402281-A_BANDS-S2-L1C.tiff
5630403493-A_BANDS-S2-L1C.png,full,5630403493-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5630403493-A_BANDS-S2-L1C.tiff
5630403594-A_BANDS-S2-L1C.png,full,5630403594-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5630403594-A_BANDS-S2-L1C.tiff
5630443812-A_BANDS-S2-L1C.png,full,5630443812-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5630443812-A_BANDS-S2-L1C.tiff
5630452195-A_BANDS-S2-L1C.png,full,5630452195-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5630452195-A_BANDS-S2-L1C.tiff
5630468060-A_BANDS-S2-L1C.png,full,5630468060-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5630468060-A_BANDS-S2-L1C.tiff
5640038223-A_BANDS-S2-L1C.png,full,5640038223-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5640038223-A_BANDS-S2-L1C.tiff
5670003139-A_BANDS-S2-L1C.png,full,5670003139-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5670003139-A_BANDS-S2-L1C.tiff
5670003442-A_BANDS-S2-L1C.png,full,5670003442-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset8/5670003442-A_BANDS-S2-L1C.tiff
5670003543-A_BANDS-S2-L1C.png,full,5670003543-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5670003543-A_BANDS-S2-L1C.tiff
5670003745-A_BANDS-S2-L1C.png,full,5670003745-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5670003745-A_BANDS-S2-L1C.tiff
5670006775-A_BANDS-S2-L1C.png,full,5670006775-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5670006775-A_BANDS-S2-L1C.tiff
5670008391-A_BANDS-S2-L1C.png,full,5670008391-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5670008391-A_BANDS-S2-L1C.tiff
5670022741-A_BANDS-S2-L1C.png,full,5670022741-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5670022741-A_BANDS-S2-L1C.tiff
5670029613-A_BANDS-S2-L1C.png,full,5670029613-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5670029613-A_BANDS-S2-L1C.tiff
5670034461-A_BANDS-S2-L1C.png,full,5670034461-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5670034461-A_BANDS-S2-L1C.tiff
5670036582-A_BANDS-S2-L1C.png,full,5670036582-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset8/5670036582-A_BANDS-S2-L1C.tiff
5670036683-A_BANDS-S2-L1C.png,full,5670036683-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5670036683-A_BANDS-S2-L1C.tiff
5670044565-B_BANDS-S2-L1C.png,full,5670044565-B_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5670044565-B_BANDS-S2-L1C.tiff
5670048003-A_BANDS-S2-L1C.png,full,5670048003-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5670048003-A_BANDS-S2-L1C.tiff
5770042976-A_BANDS-S2-L1C.png,full,5770042976-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5770042976-A_BANDS-S2-L1C.tiff
5770043077-A_BANDS-S2-L1C.png,full,5770043077-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5770043077-A_BANDS-S2-L1C.tiff
5770089860-A_BANDS-S2-L1C.png,full,5770089860-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5770089860-A_BANDS-S2-L1C.tiff
5770112896-A_BANDS-S2-L1C.png,full,5770112896-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5770112896-A_BANDS-S2-L1C.tiff
5770202321-A_BANDS-S2-L1C.png,full,5770202321-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5770202321-A_BANDS-S2-L1C.tiff
5770271635-B_BANDS-S2-L1C.png,full,5770271635-B_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5770271635-B_BANDS-S2-L1C.tiff
5770305987-A_BANDS-S2-L1C.png,full,5770305987-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5770305987-A_BANDS-S2-L1C.tiff
5770315283-A_BANDS-S2-L1C.png,full,5770315283-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5770315283-A_BANDS-S2-L1C.tiff
5770323266-A_BANDS-S2-L1C.png,full,5770323266-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5770323266-A_BANDS-S2-L1C.tiff
5770370756-A_BANDS-S2-L1C.png,full,5770370756-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5770370756-A_BANDS-S2-L1C.tiff
5780170483-A_BANDS-S2-L1C.png,full,5780170483-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5780170483-A_BANDS-S2-L1C.tiff
5780267483-A_BANDS-S2-L1C.png,full,5780267483-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5780267483-A_BANDS-S2-L1C.tiff
5780288907-B_BANDS-S2-L1C.png,full,5780288907-B_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5780288907-B_BANDS-S2-L1C.tiff
5820052742-A_BANDS-S2-L1C.png,full,5820052742-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5820052742-A_BANDS-S2-L1C.tiff
5820111851-A_BANDS-S2-L1C.png,full,5820111851-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5820111851-A_BANDS-S2-L1C.tiff
5820131251-A_BANDS-S2-L1C.png,full,5820131251-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5820131251-A_BANDS-S2-L1C.tiff
5820149944-A_BANDS-S2-L1C.png,full,5820149944-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5820149944-A_BANDS-S2-L1C.tiff
5820163179-A_BANDS-S2-L1C.png,full,5820163179-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5820163179-A_BANDS-S2-L1C.tiff
5820163280-A_BANDS-S2-L1C.png,full,5820163280-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5820163280-A_BANDS-S2-L1C.tiff
5820185512-A_BANDS-S2-L1C.png,full,5820185512-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5820185512-A_BANDS-S2-L1C.tiff
5820189653-A_BANDS-S2-L1C.png,full,5820189653-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5820189653-A_BANDS-S2-L1C.tiff
5820189754-A_BANDS-S2-L1C.png,full,5820189754-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5820189754-A_BANDS-S2-L1C.tiff
5820215319-A_BANDS-S2-L1C.png,full,5820215319-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5820215319-A_BANDS-S2-L1C.tiff
5860191645-A_BANDS-S2-L1C.png,full,5860191645-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5860191645-A_BANDS-S2-L1C.tiff
5860247724-A_BANDS-S2-L1C.png,full,5860247724-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5860247724-A_BANDS-S2-L1C.tiff
5860331485-A_BANDS-S2-L1C.png,full,5860331485-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5860331485-A_BANDS-S2-L1C.tiff
5870007944-D_BANDS-S2-L1C.png,full,5870007944-D_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5870007944-D_BANDS-S2-L1C.tiff
5870033711-B_BANDS-S2-L1C.png,full,5870033711-B_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5870033711-B_BANDS-S2-L1C.tiff
5870147380-A_BANDS-S2-L1C.png,full,5870147380-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5870147380-A_BANDS-S2-L1C.tiff
5950015867-A_BANDS-S2-L1C.png,full,5950015867-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5950015867-A_BANDS-S2-L1C.tiff
5950037792-A_BANDS-S2-L1C.png,full,5950037792-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5950037792-A_BANDS-S2-L1C.tiff
5950042846-A_BANDS-S2-L1C.png,full,5950042846-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5950042846-A_BANDS-S2-L1C.tiff
5950061236-A_BANDS-S2-L1C.png,full,5950061236-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5950061236-A_BANDS-S2-L1C.tiff
5950064064-A_BANDS-S2-L1C.png,full,5950064064-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5950064064-A_BANDS-S2-L1C.tiff
5950064266-A_BANDS-S2-L1C.png,full,5950064266-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5950064266-A_BANDS-S2-L1C.tiff
5950064367-A_BANDS-S2-L1C.png,full,5950064367-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5950064367-A_BANDS-S2-L1C.tiff
5950065781-A_BANDS-S2-L1C.png,full,5950065781-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5950065781-A_BANDS-S2-L1C.tiff
5950098723-A_BANDS-S2-L1C.png,full,5950098723-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5950098723-A_BANDS-S2-L1C.tiff
5950099329-A_BANDS-S2-L1C.png,full,5950099329-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5950099329-A_BANDS-S2-L1C.tiff
5950099430-A_BANDS-S2-L1C.png,full,5950099430-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5950099430-A_BANDS-S2-L1C.tiff
5950100541-A_BANDS-S2-L1C.png,full,5950100541-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5950100541-A_BANDS-S2-L1C.tiff
5950100642-A_BANDS-S2-L1C.png,full,5950100642-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5950100642-A_BANDS-S2-L1C.tiff
5950135301-A_BANDS-S2-L1C.png,full,5950135301-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5950135301-A_BANDS-S2-L1C.tiff
5950135402-A_BANDS-S2-L1C.png,full,5950135402-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5950135402-A_BANDS-S2-L1C.tiff
5950137725-A_BANDS-S2-L1C.png,full,5950137725-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5950137725-A_BANDS-S2-L1C.tiff
5950137927-A_BANDS-S2-L1C.png,full,5950137927-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5950137927-A_BANDS-S2-L1C.tiff
5950175414-B_BANDS-S2-L1C.png,full,5950175414-B_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5950175414-B_BANDS-S2-L1C.tiff
5950203504-A_BANDS-S2-L1C.png,full,5950203504-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5950203504-A_BANDS-S2-L1C.tiff
5950221183-C_BANDS-S2-L1C.png,full,5950221183-C_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5950221183-C_BANDS-S2-L1C.tiff
5950223510-A_BANDS-S2-L1C.png,full,5950223510-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5950223510-A_BANDS-S2-L1C.tiff
5950223611-B_BANDS-S2-L1C.png,full,5950223611-B_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5950223611-B_BANDS-S2-L1C.tiff
5950223914-A_BANDS-S2-L1C.png,full,5950223914-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5950223914-A_BANDS-S2-L1C.tiff
5950246950-A_BANDS-S2-L1C.png,full,5950246950-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5950246950-A_BANDS-S2-L1C.tiff
5950255842-A_BANDS-S2-L1C.png,full,5950255842-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5950255842-A_BANDS-S2-L1C.tiff
5950260488-A_BANDS-S2-L1C.png,full,5950260488-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5950260488-A_BANDS-S2-L1C.tiff
5950260690-A_BANDS-S2-L1C.png,full,5950260690-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5950260690-A_BANDS-S2-L1C.tiff
5950335967-A_BANDS-S2-L1C.png,full,5950335967-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5950335967-A_BANDS-S2-L1C.tiff
5950348600-A_BANDS-S2-L1C.png,full,5950348600-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5950348600-A_BANDS-S2-L1C.tiff
5950384164-B_BANDS-S2-L1C.png,full,5950384164-B_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5950384164-B_BANDS-S2-L1C.tiff
5950384265-E_BANDS-S2-L1C.png,full,5950384265-E_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5950384265-E_BANDS-S2-L1C.tiff
5950386790-A_BANDS-S2-L1C.png,full,5950386790-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5950386790-A_BANDS-S2-L1C.tiff
5950396288-A_BANDS-S2-L1C.png,full,5950396288-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5950396288-A_BANDS-S2-L1C.tiff
5950431149-D_BANDS-S2-L1C.png,full,5950431149-D_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5950431149-D_BANDS-S2-L1C.tiff
5950437011-A_BANDS-S2-L1C.png,full,5950437011-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5950437011-A_BANDS-S2-L1C.tiff
5950464794-A_BANDS-S2-L1C.png,full,5950464794-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5950464794-A_BANDS-S2-L1C.tiff
5950473080-A_BANDS-S2-L1C.png,full,5950473080-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5950473080-A_BANDS-S2-L1C.tiff
5950493995-A_BANDS-S2-L1C.png,full,5950493995-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5950493995-A_BANDS-S2-L1C.tiff
5950502281-A_BANDS-S2-L1C.png,full,5950502281-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5950502281-A_BANDS-S2-L1C.tiff
5950515217-A_BANDS-S2-L1C.png,full,5950515217-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5950515217-A_BANDS-S2-L1C.tiff
5950522287-B_BANDS-S2-L1C.png,full,5950522287-B_BANDS-S2-L1C.tiff,2_data/03_data/dataset8/5950522287-B_BANDS-S2-L1C.tiff
5950576649-A_BANDS-S2-L1C.png,full,5950576649-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5950576649-A_BANDS-S2-L1C.tiff
5950584632-A_BANDS-S2-L1C.png,full,5950584632-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5950584632-A_BANDS-S2-L1C.tiff
5950605951-A_BANDS-S2-L1C.png,full,5950605951-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5950605951-A_BANDS-S2-L1C.tiff
5950621210-A_BANDS-S2-L1C.png,full,5950621210-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5950621210-A_BANDS-S2-L1C.tiff
5950626462-A_BANDS-S2-L1C.png,full,5950626462-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5950626462-A_BANDS-S2-L1C.tiff
5950633940-A_BANDS-S2-L1C.png,full,5950633940-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5950633940-A_BANDS-S2-L1C.tiff
5990069995-B_BANDS-S2-L1C.png,full,5990069995-B_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5990069995-B_BANDS-S2-L1C.tiff
5990243787-A_BANDS-S2-L1C.png,full,5990243787-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5990243787-A_BANDS-S2-L1C.tiff
5990260056-A_BANDS-S2-L1C.png,full,5990260056-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5990260056-A_BANDS-S2-L1C.tiff
5990273291-B_BANDS-S2-L1C.png,full,5990273291-B_BANDS-S2-L1C.tiff,2_data/03_data/dataset8/5990273291-B_BANDS-S2-L1C.tiff
5990273695-A_BANDS-S2-L1C.png,full,5990273695-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5990273695-A_BANDS-S2-L1C.tiff
5990273796-A_BANDS-S2-L1C.png,full,5990273796-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5990273796-A_BANDS-S2-L1C.tiff
5990365443-A_BANDS-S2-L1C.png,full,5990365443-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5990365443-A_BANDS-S2-L1C.tiff
5990384338-A_BANDS-S2-L1C.png,full,5990384338-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5990384338-A_BANDS-S2-L1C.tiff
5990385146-A_BANDS-S2-L1C.png,full,5990385146-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5990385146-A_BANDS-S2-L1C.tiff
5990385348-A_BANDS-S2-L1C.png,full,5990385348-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5990385348-A_BANDS-S2-L1C.tiff
5990430919-A_BANDS-S2-L1C.png,full,5990430919-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset6/5990430919-A_BANDS-S2-L1C.tiff
5990431323-A_BANDS-S2-L1C.png,full,5990431323-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset4/5990431323-A_BANDS-S2-L1C.tiff
5990492250-D_BANDS-S2-L1C.png,full,5990492250-D_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5990492250-D_BANDS-S2-L1C.tiff
5990492856-A_BANDS-S2-L1C.png,full,5990492856-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset2/5990492856-A_BANDS-S2-L1C.tiff
5990611377-A_BANDS-S2-L1C.png,full,5990611377-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5990611377-A_BANDS-S2-L1C.tiff
5990611579-A_BANDS-S2-L1C.png,full,5990611579-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset1/5990611579-A_BANDS-S2-L1C.tiff
5990611680-A_BANDS-S2-L1C.png,full,5990611680-A_BANDS-S2-L1C.tiff,2_data/03_data/dataset5/5990611680-A_BANDS-S2-L1C.tiff
